6.8436,5.6898,11.338,4.4554,1.7876,25.019,6.0779,7.3924,6.3965,4.683,13.201,7.2933,10.467,4.6663,5.0852,6.0685,8.2764,28.154,4.6722,10.618
4.8435,9.6688,3.2315,3.4543,4.2592,3.59,5.942,5.481,3.5759,4.5,6.7932,5.9272,5.0551,3.0458,6.911,3.1594,7.7664,3.4157,2.9427,3.6326
5.7671,4.7684,3.8082,3.4621,5.0652,3.8916,7.2882,2.7385,5.1162,5.0602,8.0908,3.4337,3.7274,4.2665,5.6667,7.1712,5.9828,5.3319,3.6061,4.7955
2.0349,1.8001,2.1796,4.0571,2.7379,4.9808,8.506,4.6775,2.4914,2.8152,3.5174,2.9941,2.0989,3.4934,5.4884,2.1984,2.5475,4.606,2.9176,4.3057
8.3911,9.4577,8.5702,7.9373,10.226,8.0568,5.6206,8.7776,12.356,8.401,14.627,5.6715,6.904,12.322,8.3935,8.4226,13.298,4.6645,17.152,8.5682
4.8948,6.7695,4.3538,4.2261,3.947,2.0215,4.984,6.5554,4.0169,3.9533,6.8752,4.0963,2.8318,2.5498,3.2288,5.8898,3.1597,6.9765,4.2774,4.3001
4.2561,2.4479,6.0975,6.7188,3.9707,4.0233,6.346,4.9558,5.6976,5.0102,7.0005,6.0031,5.5044,11.295,3.7778,11.139,4.3311,2.5008,5.9444,6.3171
5.4182,7.4982,6.3057,7.6724,4.2802,4.8489,5.0421,6.055,7.0255,9.0615,10.839,7.4813,9.5181,12.525,10.371,4.7431,5.5819,4.0802,8.8269,13.674
3.486,4.8842,20.608,3.2097,9.0178,5.1513,4.033,12.572,4.2276,2.8179,3.1105,7.8353,5.7172,6.9887,2.8581,8.6935,6.8574,3.061,7.3026,3.9109
5.0906,4.2417,8.0909,33.222,4.115,2.7115,3.237,17.738,3.4091,16.722,43.037,3.6542,3.6501,2.6959,2.4699,15.373,1.9517,6.7232,2.7204,27.394
5.7627,5.6153,10.847,4.9752,7.2705,10.007,5.3359,11.701,3.8483,10.116,25.48,8.9959,4.497,7.4384,11.221,11.567,10.701,7.571,3.9103,8.0137
10.479,8.4876,9.3704,13.333,4.0994,4.0178,3.9202,4.4573,4.8986,4.1799,13.934,4.4332,32.28,3.2932,3.6191,4.745,4.8809,4.4837,7.5236,8.2765
6.845,9.8977,5.2876,6.691,5.104,7.4658,3.6064,5.2283,17.827,4.9092,16.237,11.82,9.9543,7.2802,11.793,8.497,9.823,5.314,11.132,5.9883
6.7157,5.5874,10.057,16.357,4.1667,2.882,3.7365,6.6532,4.6946,5.3427,10.255,6.0145,8.1286,4.5963,8.3939,6.1206,8.0019,4.7522,7.7873,12.003
3.1866,8.4,20.355,3.7476,4.9326,8.7542,11.465,7.4958,10.787,4.365,9.4303,9.6217,6.8146,10.915,8.7707,7.0634,5.0861,6.4962,11.83,5.3085
4.212,4.4624,2.4017,2.3518,2.7488,3.7563,3.4461,2.2045,2.3122,8.364,2.7529,53.232,2.8132,3.3749,4.1515,5.0574,6.3296,2.2498,4.6248,1.8723
3.7835,3.9505,7.0064,7.8554,2.9,3.8168,3.6381,3.1635,8.3261,5.4292,14.622,3.3865,13.046,2.9476,9.2515,8.4198,9.6735,2.9083,14.309,4.5283
8.7119,20.952,17.875,18.285,16.918,19.196,4.5794,16.754,17.685,5.7747,19.779,20.015,16.219,16.052,13.687,19.622,7.3627,15.405,14.785,14.681
4.7873,2.6105,16.741,2.9187,2.1672,6.1702,3.277,3.2891,2.9485,3.3202,6.7071,3.7633,2.7952,11.683,3.4899,3.2927,3.279,5.3979,21.269,9.6788
6.3455,7.7712,14.643,9.6133,7.5557,24.548,8.1836,11.731,31.733,9.5828,5.8632,10.811,7.0797,6.419,6.3294,11.028,6.5364,9.2823,6.9442,18.007
6.4817,10.665,17.04,9.0753,9.8532,23.139,4.4391,15.452,5.0066,13.231,7.3917,14.546,10.555,25.849,35.631,8.6328,17.043,11.317,17.037,21.885
4.0952,5.8345,6.3438,3.2821,8.4943,3.4378,13.609,3.5559,6.1669,3.7318,7.7517,3.2278,12.023,7.801,4.6331,7.7168,4.52,5.9843,7.2086,4.4151
3.5997,5.7101,5.2465,8.7393,6.4323,10.589,9.9684,3.3998,6.2402,22.652,3.9272,5.5675,14.621,9.3603,6.1185,5.3701,7.5142,4.1134,8.502,6.6458
9.3707,3.1841,4.2495,4.4894,7.0739,4.3768,5.6667,2.7944,5.1315,7.989,3.2588,4.7564,3.4244,5.9114,4.5354,3.4955,4.7307,9.4593,5.044,3.2155
4.7128,4.0335,3.7314,3.1591,3.3434,2.812,3.9722,5.902,6.7976,3.7785,2.9885,3.8211,3.7638,9.4962,2.6107,2.9013,2.9665,4.5115,3.0318,4.4596
4.2379,5.3268,7.1845,3.7238,6.6903,8.2536,4.7705,6.766,3.6645,4.344,4.6364,7.23,4.3895,4.1809,6.7987,11.665,4.927,2.8248,7.9744,5.1875
6.4568,8.9992,3.2372,13.64,7.224,4.4826,2.8526,4.6386,2.6798,4.493,4.0349,17.215,6.9514,2.9717,4.0191,4.3611,4.7323,2.1603,3.1323,2.7358
3.3467,6.4771,4.8176,4.017,2.738,4.0546,2.9729,9.1506,1.9615,3.5001,7.8809,6.2306,6.2428,6.0681,4.2102,4.2335,6.7636,2.7781,5.2218,6.3315
3.4018,8.8649,3.9476,5.7355,3.6837,4.5412,5.6629,3.5972,5.4825,6.2103,5.7923,6.473,5.0305,4.377,6.5206,4.8396,3.4738,3.8155,7.1951,4.1239
6.0161,6.8672,3.8979,9.7669,9.5057,5.7523,8.0552,7.3097,9.5582,9.7399,9.1687,5.2788,5.0623,5.4169,5.7669,6.9405,5.4103,5.7561,11.706,11.75
4.361,3.7354,6.1144,4.3602,8.1664,4.5148,6.5861,3.5233,6.3846,7.2452,6.8222,9.0831,16.393,5.7056,8.3255,8.9018,6.9512,7.0503,6.9709,6.7856
5.3835,5.1786,5.0934,4.5351,2.8786,3.895,3.2266,3.4945,3.4222,3.2638,4.2837,10.255,4.5561,10.765,4.5895,3.5726,5.1773,3.2704,4.3482,7.9205
3.4629,10.013,3.9857,2.6428,2.5828,4.0973,2.9653,3.0232,3.3244,3.5053,2.2733,3.0761,2.3901,6.4221,3.1213,2.9091,2.8111,2.5829,2.9549,3.7724
3.8898,4.2129,2.5447,2.8576,6.0752,5.0523,2.7754,2.5569,6.5001,3.3026,3.0135,4.1709,4.1032,3.7774,4.8194,11.533,3.6947,3.7654,3.8541,6.5734
2.6435,4.9631,3.5693,2.9699,4.698,2.918,4.1437,5.6355,2.9479,12.882,5.5113,4.213,6.6153,2.7703,6.964,6.2648,5.4263,2.842,3.3802,11.779
5.9247,9.2285,4.4073,6.5875,4.802,5.6415,6.449,6.0596,5.9403,5.6232,10.018,8.6465,10.431,6.7687,6.9171,4.976,10.32,7.9563,4.6705,9.1875
4.9044,3.7425,29.128,4.1804,2.5731,8.615,4.8546,2.8037,10.876,9.942,3.9255,6.0496,5.4705,4.2288,5.6153,13.136,1.8779,2.3264,2.7988,9.8394
5.3151,3.5026,3.1543,5.2151,3.1886,4.3406,8.0032,3.9151,6.2181,8.4199,6.4361,7.715,6.0116,9.8004,5.1235,6.3637,4.4205,8.7167,8.6118,7.6518
4.0708,2.4678,3.3495,3.7299,3.334,5.4451,3.5894,2.1486,3.7825,3.2961,2.4106,5.0395,9.4006,3.7888,8.251,4.5893,3.0006,5.0771,3.8764,9.0604
3.1617,3.1852,4.4072,3.1104,2.627,4.2421,2.8898,4.0279,4.9335,4.5685,3.862,4.8764,3.1371,8.3492,6.4016,4.4122,3.351,3.5265,4.8919,13.656
2.5755,2.8289,3.5589,5.3192,5.9558,2.4018,4.3917,2.478,3.5446,5.2419,4.7172,4.0574,4.1395,3.7198,4.0653,3.6219,2.6112,3.6356,5.6358,4.3522
2.5377,15.953,13.073,20.903,6.269,6.6559,11.768,9.4678,5.8566,2.6262,5.5114,6.8261,5.534,7.4818,10.832,11.642,9.6184,8.8845,4.5996,10.39
3.7395,6.4318,6.5578,3.2897,3.3883,5.7035,10.431,8.2511,2.7672,4.0359,5.302,8.387,6.0391,5.8369,8.9081,3.5053,4.7565,10.55,4.5385,4.2326
4.5313,3.0643,2.7472,4.7658,3.0367,18.255,5.8597,3.1115,2.8463,5.8808,5.4718,4.1137,4.3563,5.1921,5.3958,4.8327,6.4168,5.3081,9.1168,5.6692
2.9706,8.6486,4.2432,1.7316,2.0657,9.1798,2.8945,8.1517,4.1104,6.1511,7.9991,8.3287,7.0056,3.8211,7.139,1.8859,28.817,17.537,4.6135,13.075
3.3264,3.3168,3.4805,2.585,3.6566,2.954,5.0765,4.1501,2.3722,2.2292,4.2036,3.9825,2.5003,2.1259,1.8891,2.5041,3.5824,2.0256,2.8792,3.4715
3.4082,7.7105,4.3742,4.7505,5.3061,2.6563,12.451,8.0126,6.1795,5.0177,3.5451,3.2693,5.6978,3.712,4.4299,7.2404,7.0044,7.5795,3.9113,6.3486
1.216,3.2714,1.6199,2.3335,1.7036,2.2248,4.1415,2.1098,2.5851,3.7209,1.4503,3.0823,6.5009,3.686,3.1324,1.718,2.4291,3.1862,4.1482,3.7852
3.5214,1.6176,1.5886,3.9855,2.0493,23.975,4.2603,3.3449,1.7398,2.0732,9.4549,7.6125,3.1225,3.2608,1.7967,2.8444,1.8002,8.9632,7.029,2.4009
1.5918,1.8555,4.8881,1.849,2.2707,3.2598,3.443,4.8021,3.9821,2.8674,3.0622,2.5233,2.5999,14.597,5.4726,3.3624,3.7103,3.2165,9.8563,5.5644
8.1856,8.1892,4.201,5.9581,9.4099,6.8348,14.512,15.971,3.9504,3.9561,6.169,7.7543,7.6405,8.7775,9.988,7.4393,12.438,6.419,28.016,6.6365
2.7207,2.1703,3.3602,3.7182,2.4605,6.0394,5.4333,4.8028,2.9921,11.448,5.5459,8.1229,10.403,3.0602,85.273,9.6737,20.261,7.0341,3.8276,5.212
2.1465,3.5766,2.3953,3.4673,3.2361,4.5016,4.191,2.4987,2.4318,4.6204,2.5722,2.5412,6.7447,2.8828,13.108,3.6299,7.9579,3.8977,5.107,4.1601
2.8429,5.132,8.56,2.9083,2.8051,2.4753,14.482,6.4365,2.6349,11.721,2.8836,6.7818,3.3812,2.5095,5.575,6.5065,4.3607,4.8166,32.103,5.0642
3.1534,4.5826,4.4485,9.0145,2.0963,5.0085,3.8526,3.7577,3.4142,2.5777,3.3511,6.5415,5.9539,4.8398,7.7493,5.106,3.7034,3.0186,6.3468,5.9556
15.025,6.5589,4.3486,5.1585,10.94,4.2477,9.9929,10.259,3.5953,11.06,17.334,11.072,14.852,12.543,9.8562,7.0437,4.8913,12.646,7.3709,7.0765
3.4136,2.2751,2.007,2.0129,2.8696,3.6492,2.3619,2.0269,2.7463,3.1721,3.1755,2.8287,3.7709,5.0859,3.6532,2.5628,2.3852,2.3331,3.4957,3.4903
2.7373,6.6173,4.6768,6.0437,3.2504,3.1483,5.8423,4.2816,16.568,6.7083,14.548,5.4262,5.1116,6.762,11.175,6.8615,2.5554,4.5327,4.178,2.4783
2.9334,2.2282,6.7001,3.6806,2.5763,7.8532,6.0245,5.1912,10.168,4.4974,7.5001,3.4757,4.2949,17.514,7.271,3.733,5.518,2.8215,9.9951,7.3503
1.9386,4.3366,5.0339,1.829,2.0302,2.4421,1.9442,8.2603,5.9249,2.4894,2.324,2.4014,3.1941,8.6932,5.9008,4.0524,1.8176,4.1121,3.0338,5.71
5.7332,5.394,11.724,6.9977,3.5246,4.6635,3.5298,2.5642,9.6276,4.3587,5.6338,8.3459,3.7011,5.0214,6.944,8.7564,14.212,10.691,6.7596,13.083
4.2815,6.7527,3.6011,9.3426,8.1522,5.0284,3.8003,23.194,6.955,4.9872,13.353,4.37,6.6556,21.285,6.965,4.0433,26.985,6.8432,6.5523,25.861
2.5377,15.953,13.073,20.903,6.269,6.6559,11.768,9.4678,5.8566,2.6262,5.5114,6.8261,5.534,7.4818,10.832,11.642,9.6184,8.8845,4.5996,10.39
3.5737,4.7188,10.159,2.3374,2.8424,4.6849,3.4903,3.805,14.069,7.3913,8.3336,8.2913,1.969,2.6417,14.474,8.9254,8.2899,4.8239,8.8071,13.067
5.3701,3.9442,5.8692,2.7737,6.0491,2.6336,9.1885,4.7581,2.3088,2.7175,3.5541,2.963,12.461,3.0591,4.6238,11.569,8.6806,7.5046,3.6557,4.0408
6.8039,3.7512,6.0438,4.8388,6.4298,4.4939,6.6665,11.356,8.7836,5.516,7.7817,4.5707,20.867,7.2792,8.4079,11.652,23.727,9.19,8.2802,10.362
4.9867,4.7494,6.0669,10.481,5.2466,5.9429,4.1752,6.4683,5.5497,5.6648,5.5455,5.2765,7.4547,15.893,6.3575,5.7243,7.3662,5.5686,7.0068,3.8937
5.1271,7.0337,5.3198,5.6061,4.2303,3.1995,5.7306,6.612,4.0767,0.56095,4.2914,8.2633,2.8598,6.4327,0.4084,2.1681,5.9061,9.3297,0.57256,1.6348
3.0593,7.3146,12.673,10.079,9.8958,4.6904,7.3634,8.2721,12.211,6.7228,11.689,9.5349,14.536,11.339,18.051,14.067,8.1874,6.752,7.2809,12.28
4.5417,4.4122,15.401,11.78,2.2197,3.2492,3.9735,3.4652,3.9747,2.3476,4.9724,5.5405,2.4398,2.9828,5.7286,5.0778,2.8626,1.3334,3.1551,2.5949
3.9431,16.002,3.6909,3.3386,2.8349,5.4303,3.78,2.5197,6.518,3.6637,3.2212,5.5507,3.23,2.3566,4.1864,2.9185,2.9792,3.3817,3.7172,2.4594
4.9522,10.907,6.4404,5.1106,4.4751,6.1656,7.2688,9.5911,7.818,9.0908,5.0366,5.581,8.6699,5.8504,5.6076,22.333,12.292,15.936,6.8626,8.9924
1.9335,4.7424,1.5494,2.6532,0.77924,2.198,2.7955,1.9987,1.9106,1.949,5.232,4.7454,3.2641,2.4867,1.444,1.4528,5.2643,2.7262,1.6105,2.7732
11.164,5.3958,6.0521,9.7031,16.751,7.6744,4.9044,6.6959,4.7476,6.2502,6.0931,22.254,11.45,10.653,0.1758,8.9732,9.2803,8.715,6.6553,9.2092
4.5417,4.4122,15.401,11.78,2.2197,3.2492,3.9735,3.4652,3.9747,2.3476,4.9724,5.5405,2.4398,2.9828,5.7286,5.0778,2.8626,1.3334,3.1551,2.5949
2.8124,3.0849,3.8025,2.8417,4.9448,5.1308,4.603,2.9078,4.4771,3.5323,2.6702,3.6197,4.5418,3.5378,4.4072,2.92,4.7311,3.7703,4.8707,3.4896
4.8189,5.2674,4.9799,4.5312,6.2517,3.2021,4.7367,3.6528,3.7125,6.6011,10.123,6.1632,5.5273,4.5059,2.9749,4.4059,3.0726,3.3573,3.93,6.2991
3.4343,2.326,2.5691,2.6664,2.757,6.0967,2.5624,1.9869,4.1686,3.0865,2.7604,2.1016,2.9152,3.1768,3.1745,5.3866,2.4261,7.3175,6.8113,5.3699
2.9922,5.6132,8.3113,3.3496,3.4912,9.2023,2.7442,4.6122,3.8922,4.3414,3.3224,5.8915,8.0045,4.478,4.6289,7.8117,2.675,7.1201,4.1469,0.23241
4.1071,5.3087,2.6619,5.2571,3.9014,5.9371,35.17,1.8654,2.1623,1.343,14.859,11.256,4.7405,2.5763,4.2548,3.1785,3.0455,5.0471,4.0362,2.5312
4.8282,5.6881,4.6684,8.9277,6.7197,14.855,7.2283,4.3823,7.4136,9.7143,7.6739,12.453,6.1172,7.7467,2.301,22.682,7.4138,7.6928,16.824,12.101
4.1478,7.1828,8.0872,3.7516,3.0484,5.3063,6.7327,9.7377,6.2811,7.5791,15.844,6.377,8.3575,6.1762,6.5374,7.2938,5.4337,8.0075,5.9972,58.572
5.0091,4.8938,6.4475,4.5918,5.2959,9.4903,6.3089,3.9612,5.0691,9.4949,9.7831,8.8644,14.607,4.7855,12.324,9.1277,5.0679,2.8293,13.494,9.0844
6.8609,7.3571,7.5986,6.2942,4.5336,5.3178,8.2399,5.2954,11.631,3.4919,7.5589,7.9513,7.7294,4.7959,6.5588,8.1307,7.6715,9.2269,8.1781,7.1115
11.227,9.2243,12.184,10.801,11.962,19.182,16.878,42.042,15.084,17.519,16.823,10.586,13.66,22.613,12.379,27.007,18.519,17.603,15.994,24.154
5.7555,5.8191,7.3503,4.1668,3.7929,6.7969,2.9676,4.0393,7.306,6.3075,8.0891,8.4944,6.4058,6.3316,9.5761,7.1429,5.8762,7.792,9.3712,5.8862
